registro_id;paciente_id;ci_paciente;nombre_paciente;apellido_paterno;apellido_materno;sexo;fecha_nacimiento;municipio_residencia;comunidad_indigena;fecha_vacunacion;vacuna_id;vacuna_nombre;numero_dosis;establecimiento_id;nombre_establecimiento;departamento;lote_vacuna;temperatura_conservacion;edad_dias_aplicacion;aplicacion_oportuna;via_administracion
REG-SC-000372;PAC-SC-01755;4538236 SC;Andrés;Torrez;Laura;M;03/09/2019;San Ignacio de Velasco;True;02/08/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0124;Centro Materno Infantil Nueva Esperanza;Santa Cruz;LOT-SNF-2024-763;6.6;1795;True;Subcutánea
REG-SC-000373;PAC-SC-01928;68623802 SC;Daniela;Terrazas;Calle;F;12/02/2022;Portachuelo;False;15/04/2025;VAC-009;Antipolio bOPV;3;EST-SC-0075;Posta Sanitaria Achumani;Santa Cruz;LOT-AZN-2025-295;4.9;1158;True;Oral
REG-SC-000374;PAC-SC-04159;60299032 SC;Ana;Peñaranda;Apaza;F;06/06/2020;Santa Cruz de la Sierra;True;13/12/2024;VAC-009;Antipolio bOPV;3;EST-SC-0122;Posta de Salud El Carmen;Santa Cruz;LOT-SNF-2024-847;6.0;1651;True;Oral
REG-SC-000375;PAC-SC-00736;60193912 SC;Eduardo;Fernández;Laura;M;11/06/2014;Warnes;True;19/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0107;Hospital Provincial Villa Ingenio;Santa Cruz;LOT-AZN-2024-347;6.0;3722;True;Intramuscular
REG-SC-000376;PAC-SC-04063;71065191 SC;Daniela;López;Fernández;F;26/05/2006;Montero;False;16/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0097;Posta Sanitaria Alalay;Santa Cruz;LOT-GSK-2024-617;4.7;6688;True;Intramuscular
REG-SC-000377;PAC-SC-03239;9035211 SC;Silvia;Antelo;Peñaranda;F;13/02/2018;Montero;False;02/11/2024;VAC-025;Influenza Estacional;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-SNF-2024-720;4.7;2454;True;Intramuscular
REG-SC-000378;PAC-SC-03681;45052391 SC;Santiago;Huanca;Condori;M;26/07/2009;Santa Cruz de la Sierra;False;31/12/2024;VAC-024;dT Adulto;1;EST-SC-0129;Posta de Salud Villa Adela;Santa Cruz;LOT-SII-2024-846;4.4;5637;True;Intramuscular
REG-SC-000379;PAC-SC-01795;22201009 SC;Alejandra;Saucedo;Saucedo;F;18/05/2023;San Julián;False;22/05/2024;VAC-004;Pentavalente;3;EST-SC-0145;Posta Sanitaria Río Seco;Santa Cruz;LOT-BIO-2024-717;13.4;370;True;Intramuscular
REG-SC-000380;PAC-SC-02551;3945979 SC;María;Martínez;Calle;F;24/10/2010;Puerto Suarez;False;29/05/2025;VAC-025;Influenza Estacional;1;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-BIO-2025-354;7.1;5331;True;Intramuscular
REG-SC-000381;PAC-SC-05202;31030597 SC;Martina;Peñaranda;Quispe;F;23/07/2015;San Julián;False;02/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-GSK-2024-889;6.0;3359;True;Intramuscular
REG-SC-000382;PAC-SC-05307;89107015 SC;Ana;Vaca;Montaño;F;16/09/2015;Puerto Suarez;False;20/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-GSK-2024-517;4.3;3383;True;Intramuscular
REG-SC-000383;PAC-SC-02390;54436337 SC;Martina;Montaño;Martínez;F;18/02/2023;San Ignacio de Velasco;False;16/04/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0101;Centro Ambulatorio Villa Pagador;Santa Cruz;LOT-PFZ-2024-648;6.6;423;True;Subcutánea
REG-SC-000384;PAC-SC-01204;69487012 SC;Pablo;Saucedo;Torrez;M;24/04/2020;Vallegrande;False;08/04/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0118;Hospital Germán Busch Sajama;Santa Cruz;LOT-GSK-2024-646;4.7;1445;True;Subcutánea
REG-SC-000385;PAC-SC-05396;97468057 SC;Rodrigo;Justiniano;Fernández;M;18/03/2000;Montero;True;26/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0100;Centro Materno Infantil Cerro Verde;Santa Cruz;LOT-SNF-2024-755;4.9;8866;True;Intramuscular
REG-SC-000386;PAC-SC-00895;37020281 SC;Joaquín;Antelo;Quispe;M;01/03/2020;La Guardia;True;05/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-SII-2024-451;5.1;1740;True;Intramuscular
REG-SC-000387;PAC-SC-02571;90197406 SC;Andrea;Vargas;Herrera;F;09/07/2024;Concepción;False;06/09/2024;VAC-001;BCG;1;EST-SC-0089;Hospital Obrero Urbarí;Santa Cruz;LOT-GSK-2024-223;4.5;59;True;Intradérmica
REG-SC-000388;PAC-SC-02655;63346308 SC;Isabella;Calle;Poma;F;21/06/2022;Puerto Suarez;True;08/05/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0086;Puesto de Salud Los Lotes;Santa Cruz;LOT-SII-2024-980;2.8;687;True;Subcutánea
REG-SC-000389;PAC-SC-04678;62257242 SC;Carmen;Condori;Martínez;F;30/06/2022;Camiri;False;09/10/2024;VAC-008;Antipolio bOPV;2;EST-SC-0097;Posta Sanitaria Alalay;Santa Cruz;LOT-AZN-2024-199;4.8;832;True;Oral
REG-SC-000390;PAC-SC-04930;22456257 SC;Valeria;Quispe;Huanca;F;02/11/2019;la guardia;False;23/08/2024;VAC-002;Pentavalente;1;EST-SC-0144;Centro Ambulatorio Senkata;Santa Cruz;LOT-PFZ-2024-952;2.6;1756;True;Intramuscular
REG-SC-000391;PAC-SC-04165;66331570 SC;Camila;Quispe;López;F;13/09/2001;Warnes;False;01/07/2024;VAC-024;dT Adulto;1;EST-SC-0131;Hospital Municipal San Antonio;Santa Cruz;LOT-SNF-2024-450;3.6;8327;True;Intramuscular
REG-SC-000392;PAC-SC-03438;58991606 SC;Gonzalo;Paz;Calle;M;21/09/2022;Warnes;True;24/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0131;Hospital Municipal San Antonio;Santa Cruz;PFZ-2024298;5.9;703;True;Intramuscular
REG-SC-000393;PAC-SC-02666;61390275 SC;Fernando;Peñaranda;Pereira;M;13/06/2023;Santa Cruz de la Sierra;False;11/04/2025;VAC-008;Antipolio bOPV;2;EST-SC-0131;Hospital Municipal San Antonio;Santa Cruz;LOT-GSK-2025-650;4.3;668;True;Oral
REG-SC-000394;PAC-SC-00294;45564078 SC;Sergio;Camacho;Flores;M;09/08/2003;Yapacaní;False;21/06/2024;VAC-024;dT Adulto;1;EST-SC-0098;Hospital Walter Khon Jaihuayco;Santa Cruz;LOT-GSK-2024-461;7.0;7622;True;Intramuscular
REG-SC-000395;PAC-SC-04935;25539838 SC;Valeria;Céspedes;Ribera;F;18/03/2015;San Julián;True;07/05/2025;VAC-022;VPH;1;EST-SC-0117;Posta de Salud Huayna Potosí;Santa Cruz;LOT-SII-2025-298;6.5;3703;True;Intramuscular
REG-SC-000396;PAC-SC-00619;20838558 SC;Renata;Antelo;Salvatierra;F;23/11/2022;Yapacaní;False;02/05/2024;VAC-007;Antipolio IPV;1;EST-SC-0079;Hospital de Clínicas Santiago de Lacaya;Santa Cruz;LOT-GSK-2024-802;0.7;526;True;Intramuscular
REG-SC-000397;PAC-SC-01624;46319523 SC;Mauricio;Paz;Mendoza;M;08/04/2021;Mineros;False;11/07/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0144;Centro Ambulatorio Senkata;Santa Cruz;LOT-PFZ-2024-518;4.7;1190;True;Subcutánea
REG-SC-000398;PAC-SC-04633;33910794 SC;Patricia;Mendoza;Rojas;F;07/02/2022;Warnes;False;15/03/2025;VAC-007;Antipolio IPV;1;EST-SC-0092;Policlínico Colquiri;Santa Cruz;LOT-GSK-2025-804;4.5;1132;True;Intramuscular
REG-SC-000399;PAC-SC-02378;58547771 SC;José;Justiniano;Quispe;M;10/10/2013;Puerto Suarez;False;30/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0094;Posta de Salud Sacaba Sur;Santa Cruz;LOT-BIO-2025-555;3.2;4130;True;Intramuscular
REG-SC-000400;PAC-SC-01630;63780089 SC;Ramiro;Saucedo;Bustamante;M;04/02/2008;Warnes;False;21/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-BIO-2025-906;5.0;6196;True;Intramuscular
REG-SC-000401;PAC-SC-03849;91384575 SC;Raúl;GarcÃ­a;Justiniano;M;12/05/2021;Cotoca;False;02/09/2024;VAC-007;Antipolio IPV;1;EST-SC-0090;Hospital Virgen de Remedios Las Palmas;Santa Cruz;LOT-GSK-2024-602;5.0;1209;True;Intramuscular
REG-SC-000402;PAC-SC-04234;61865985 SC;Valentina;Áñez;Camacho;F;10/03/2022;Portachuelo;False;23/05/2025;VAC-004;Pentavalente;3;EST-SC-0092;Policlínico Colquiri;Santa Cruz;LOT-GSK-2025-535;4.7;1170;True;Intramuscular
REG-SC-000403;PAC-SC-01425;54997927 SC;Santiago;Bustamante;Peñaranda;M;28/03/2020;Mineros;True;14/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0077;Micro Hospital Mallasa;Santa Cruz;LOT-PFZ-2025-410;9.7;1904;True;Intramuscular
REG-SC-000404;PAC-SC-01269;57530628 SC;Carmen;Romero;Calle;F;01/01/2016;Camiri;False;28/02/2024;VAC-025;Influenza Estacional;1;EST-SC-0081;Centro Ambulatorio Río Seco;Santa Cruz;LOT-BIO-2024-895;11.4;2980;True;Intramuscular
REG-SC-000405;PAC-SC-02560;83505967 SC;Paola;Herrera;Paniagua;F;03/02/2022;Mineros;False;10/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0085;Posta de Salud Pampa de la Isla;Santa Cruz;LOT-BIO-2024-291;6.8;797;True;Intramuscular
REG-SC-000406;PAC-SC-03705;28655994 SC;Miguel;Montaño;Fernández;M;05/06/1993;Vallegrande;False;05/05/2025;VAC-024;dT Adulto;1;EST-SC-0086;Puesto de Salud Los Lotes;Santa Cruz;LOT-PFZ-2025-933;4.0;11657;True;Intramuscular
REG-SC-000407;PAC-SC-01492;16336642 SC;José;Mamani;Peñaranda;M;05/03/2023;Roboré;False;02/04/2024;VAC-007;Antipolio IPV;1;EST-SC-0112;Posta de Salud Litoral;Santa Cruz;LOT-SNF-2024-170;5.1;394;True;Intramuscular
REG-SC-000408;PAC-SC-05267;27908619 SC;Juan;Quiroga;Vargas;M;12/03/2017;Camiri;False;01/05/2025;VAC-025;Influenza Estacional;1;EST-SC-0083;Posta Sanitaria Villa Dolores;Santa Cruz;LOT-AZN-2025-651;4.2;2972;True;Intramuscular
REG-SC-000409;PAC-SC-01728;55288748 SC;David;Castillo;Torrez;M;14/11/2012;Puerto Suarez;True;19/03/2025;VAC-023;VPH;2;EST-SC-0125;Centro de Salud Progreso;Santa Cruz;LOT-SNF-2025-909;4.1;4508;True;Intramuscular
REG-SC-000410;PAC-SC-04626;49036581 SC;Gabriel;Paz;Camacho;M;04/01/2020;Warnes;True;23/10/2024;VAC-006;Pentavalente;5;EST-SC-0139;Centro Materno Infantil Achumani;Santa Cruz;LOT-GSK-2024-667;2.3;1754;True;Intramuscular
REG-SC-000411;PAC-SC-04900;45780929 SC;Silvia;Rojas;Laura;F;24/12/2022;Mineros;False;29/05/2025;VAC-001;BCG;1;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-BIO-2025-887;4.2;887;True;Intradérmica
REG-SC-000412;PAC-SC-03110;55538621 SC;Fernanda;Rojas;Suárez;F;07/08/2023;Mineros;False;14/02/2024;VAC-009;Antipolio bOPV;3;EST-SC-0122;Posta de Salud El Carmen;Santa Cruz;LOT-SII-2024-466;3.9;191;True;Oral
REG-SC-000413;PAC-SC-00575;58153903 SC;Joaquín;Castillo;López;M;26/03/1995;Puerto Suarez;False;21/11/2024;VAC-024;dT Adulto;1;EST-SC-0086;Puesto de Salud Los Lotes;Santa Cruz;LOT-BIO-2024-530;6.8;10833;True;Intramuscular
REG-SC-000414;PAC-SC-02543;46930322 SC;Valeria;Saucedo;García;F;19/09/1990;San Julián;False;27/02/2025;VAC-024;dT Adulto;1;EST-SC-0075;Posta Sanitaria Achumani;Santa Cruz;LOT-GSK-2025-622;5.1;12580;True;Intramuscular
REG-SC-000415;PAC-SC-04107;58319754 SC;Lorena;Mendoza;Castillo;F;25/11/1996;Camiri;False;18/10/2024;VAC-024;dT Adulto;1;EST-SC-0074;Centro de Salud Irpavi;Santa Cruz;LOT-BIO-2024-334;3.6;10189;True;Intramuscular
REG-SC-000416;PAC-SC-04164;89962081 SC;Rosa;Paz;Romero;F;02/02/2023;Cotoca;False;19/03/2024;VAC-002;Pentavalente;1;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-AZN-2024-424;4.6;411;True;Intramuscular
REG-SC-000417;PAC-SC-01409;69092995 SC;Ana;Saucedo;Terrazas;F;26/02/2023;Cotoca;True;24/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-SII-2024-708;6.6;606;True;Intramuscular
REG-SC-000418;PAC-SC-01480;73265083 SC;Isabella;Herrera;Vaca;F;03/07/2022;Puerto Suarez;False;26/04/2025;VAC-004;Pentavalente;3;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-BIO-2025-503;8.3;1028;True;Intramuscular
REG-SC-000419;PAC-SC-05116;74402808 SC;Joaquín;Calle;Pereira;M;01/10/1986;Warnes;False;26/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0113;Centro Ambulatorio Tupac Katari;Santa Cruz;lot-gsk-2024-254;5.2;13905;True;Intramuscular
REG-SC-000420;PAC-SC-03860;49438522 SC;Mateo;Choque;Paz;M;31/07/2024;Camiri;False;10/12/2024;VAC-007;Antipolio IPV;1;EST-SC-0107;Hospital Provincial Villa Ingenio;Santa Cruz;LOT-AZN-2024-730;6.2;132;True;Intramuscular
REG-SC-000421;PAC-SC-01281;38458301 SC;Eduardo;Suárez;Antelo;M;05/06/2022;Puerto Suarez;False;14/06/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0118;Hospital Germán Busch Sajama;Santa Cruz;LOT-SNF-2024-671;3.3;740;True;Subcutánea
REG-SC-000422;PAC-SC-05088;13962347 SC;Sebastián;Áñez;Choque;M;09/03/2020;Mineros;False;05/08/2024;VAC-001;BCG;1;EST-SC-0101;Centro Ambulatorio Villa Pagador;Santa Cruz;LOT-AZN-2024-818;5.3;1610;True;Intradérmica
REG-SC-000423;PAC-SC-03038;95314233 SC;Isabella;García;Rodríguez;F;20/04/2021;Warnes;True;31/10/2024;VAC-002;Pentavalente;1;EST-SC-0141;Posta de Salud Mallasa;Santa Cruz;LOT-SII-2024-796;13.1;1290;True;Intramuscular
REG-SC-000424;PAC-SC-01687;36782098 SC;Mateo;Montaño;Pereira;M;02/06/2024;Portachuelo;False;14/06/2024;VAC-001;BCG;1;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-PFZ-2024-361;7.3;12;True;Intradérmica
REG-SC-000425;PAC-SC-02964;90295303 SC;Valentina;Salvatierra;Poma;F;03/08/2021;Santa Cruz de la Sierra;False;17/06/2024;VAC-008;Antipolio bOPV;2;EST-SC-0074;Centro de Salud Irpavi;Santa Cruz;LOT-BIO-2024-672;5.5;1049;True;Oral
REG-SC-000426;PAC-SC-04331;14060969 SC;Facundo;Choque;Bustamante;M;04/06/2019;Cotoca;False;20/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-SNF-2024-650;7.7;2026;True;Intramuscular
REG-SC-000427;PAC-SC-02669;72504375 SC;Gabriel;Rojas;Paz;M;19/07/2017;Portachuelo;True;24/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-GSK-2025-855;7.2;2836;True;Intramuscular
REG-SC-000428;PAC-SC-02992;65119455 SC;Roberto;Gutiérrez;Choque;M;08/04/2021;Santa Cruz de la Sierra;True;20/02/2025;VAC-007;Antipolio IPV;1;EST-SC-0124;Centro Materno Infantil Nueva Esperanza;Santa Cruz;LOT-GSK-2025-253;4.0;1414;True;Intramuscular
REG-SC-000429;PAC-SC-00545;85921488 SC;Gabriela;Calle;Áñez;F;24/08/2020;Puerto Suarez;False;07/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0124;Centro Materno Infantil Nueva Esperanza;Santa Cruz;LOT-AZN-2024-887;5.0;1383;True;Intramuscular
REG-SC-000430;PAC-SC-04055;72456159 SC;Andrés;Salvatierra;Antelo;M;18/04/2013;Puerto Suarez;False;29/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0110;Posta Sanitaria Mariscal Sucre;Santa Cruz;LOT-SII-2024-346;8.8;4029;True;Intramuscular
REG-SC-000431;PAC-SC-04554;75143654 SC;Mónica;Rojas;Peñaranda;F;05/02/2023;Montero;False;06/01/2025;VAC-003;Pentavalente;2;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-PFZ-2025-195;10.9;701;True;Intramuscular
REG-SC-000432;PAC-SC-04832;62273548 SC;Martina;Pereira;Calle;F;03/06/2015;Warnes;True;23/05/2024;VAC-025;Influenza Estacional;1;EST-SC-0072;Posta de Salud Calacoto;Santa Cruz;LOT-BIO-2024-940;5.7;3277;True;Intramuscular
REG-SC-000433;PAC-SC-00073;41480309 SC;Rodrigo;Paniagua;Rodríguez;M;18/06/2020;La Guardia;False;08/05/2025;VAC-020;SRP (Triple Viral);2;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-SNF-2025-450;5.6;1785;True;Subcutánea
REG-SC-000434;PAC-SC-05441;28432048 SC;José;Romero;Rojas;M;26/05/2020;Portachuelo;False;11/07/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0110;Posta Sanitaria Mariscal Sucre;Santa Cruz;LOT-BIO-2024-526;5.1;1507;True;Subcutánea
REG-SC-000435;PAC-SC-00060;78498463 SC;Raúl;Áñez;Áñez;M;29/12/2021;Santa Cruz de la Sierra;False;13/06/2025;VAC-002;Pentavalente;1;EST-SC-0101;Centro Ambulatorio Villa Pagador;Santa Cruz;LOT-AZN-2025-849;5.5;1262;True;Intramuscular
REG-SC-000436;PAC-SC-00216;16702852 SC;Gonzalo;Peñaranda;Salazar;M;10/10/2016;Camiri;True;29/07/2024;VAC-025;Influenza Estacional;1;EST-SC-0145;Posta Sanitaria Río Seco;Santa Cruz;LOT-AZN-2024-358;11.0;2849;True;Intramuscular
REG-SC-000437;PAC-SC-03676;3654392 SC;Claudia;Apaza;Quispe;F;31/03/1995;Camiri;True;19/08/2024;VAC-024;dT Adulto;1;EST-SC-0117;Posta de Salud Huayna Potosí;Santa Cruz;LOT-AZN-2024-864;7.0;10734;True;Intramuscular
REG-SC-000438;PAC-SC-04591;8627562 SC;Eduardo;Bustamante;Céspedes;M;18/01/2022;San Ignacio de Velasco;False;15/05/2025;VAC-007;Antipolio IPV;1;EST-SC-0100;Centro Materno Infantil Cerro Verde;Santa Cruz;LOT-BIO-2025-726;7.0;1213;True;Intramuscular
REG-SC-000439;PAC-SC-04911;44038634 SC;Ramiro;Áñez;Bustamante;M;27/09/2007;Camiri;False;07/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0085;Posta de Salud Pampa de la Isla;Santa Cruz;LOT-AZN-2024-119;13.3;6220;True;Intramuscular
REG-SC-000440;PAC-SC-03607;20680276 SC;Isabella;Saucedo;Terrazas;F;04/10/2022;San Julián;True;31/02/2024;VAC-010;Antipolio bOPV;4;EST-SC-0103;Centro de Salud La Cancha;Santa Cruz;LOT-SII-2024-298;8.5;671;True;Oral
REG-SC-000441;PAC-SC-04019;63768022 SC;Facundo;Huanca;Suárez;M;08/11/1998;Roboré;True;25/01/2024;VAC-024;dT Adulto;1;EST-SC-0110;Posta Sanitaria Mariscal Sucre;Santa Cruz;LOT-GSK-2024-401;2.9;9209;True;Intramuscular
REG-SC-000442;PAC-SC-01742;5793485 SC;Rosa;Rodríguez;Pereira;F;03/07/2020;Warnes;True;02/04/2025;VAC-002;Pentavalente;1;EST-SC-0082;Posta Sanitaria Ciudad Satélite;Santa Cruz;LOT-BIO-2025-177;5.4;1734;True;Intramuscular
REG-SC-000443;PAC-SC-02992;65119455 SC;Roberto;Gutiérrez;Choque;M;08/04/2021;Santa Cruz de la Sierra;True;16/05/2025;VAC-011;Antipolio bOPV;5;EST-SC-0125;Centro de Salud Progreso;Santa Cruz;LOT-BIO-2025-285;5.5;1499;True;Oral
REG-SC-000444;PAC-SC-00569;92735533 SC;Daniela;Pereira;Romero;F;12/03/2016;San Julián;False;22/03/2024;VAC-025;Influenza Estacional;1;EST-SC-0083;Posta Sanitaria Villa Dolores;Santa Cruz;LOT-AZN-2024-279;5.7;2932;True;Intramuscular
REG-SC-000445;PAC-SC-02142;24582744 SC;Valeria;Rodríguez;Peñaranda;F;18/01/2022;Mineros;False;21/04/2025;VAC-009;Antipolio bOPV;3;EST-SC-0124;Centro Materno Infantil Nueva Esperanza;Santa Cruz;2025894;3.4;1189;True;Oral
REG-SC-000446;PAC-SC-02632;5725421 SC;Hugo;Choque;Pereira;M;18/06/2020;Camiri;False;06/05/2024;VAC-004;Pentavalente;3;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-AZN-2024-167;4.9;1418;True;Intramuscular
REG-SC-000447;PAC-SC-05480;61614288 SC;Álvaro;Paz;Céspedes;M;09/03/2022;Mineros;False;03/01/2025;VAC-009;Antipolio bOPV;3;EST-SC-0072;Posta de Salud Calacoto;Santa Cruz;LOT-SNF-2025-495;5.8;1031;True;Oral
REG-SC-000448;PAC-SC-02782;64799592 SC;Diana;Justiniano;Cruz;F;28/03/2001;Camiri;False;23/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0112;Posta de Salud Litoral;Santa Cruz;LOT-SII-2024-683;3.2;8610;True;Intramuscular
REG-SC-000449;PAC-SC-03179;72559314 SC;Víctor;Bustamante;Camacho;M;23/08/2024;Warnes;False;28/12/2024;VAC-001;BCG;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-BIO-2024-788;5.5;127;True;Intradérmica
REG-SC-000450;PAC-SC-01147;91512612 SC;Carmen;Apaza;Poma;F;10/06/2013;La Guardia;True;09/04/2025;VAC-023;VPH;2;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-AZN-2025-843;4.0;4321;True;Intramuscular
REG-SC-000451;PAC-SC-01008;20611739 SC;Eduardo;Justiniano;Mamani;M;22/03/2023;Yapacaní;False;14/11/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-SNF-2024-639;6.0;603;True;Subcutánea
REG-SC-000452;PAC-SC-00199;93601713 SC;Jorge;Gutiérrez;Flores;M;16/06/2013;Portachuelo;False;25/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0100;Centro Materno Infantil Cerro Verde;Santa Cruz;LOT-SNF-2024-978;3.7;4027;True;Intramuscular
REG-SC-000453;PAC-SC-04412;47053743 SC;Carmen;Rojas;Condori;F;27/03/2023;Roboré;False;08/08/2024;VAC-001;BCG;1;EST-SC-0091;Centro Materno Infantil Hamacas;Santa Cruz;LOT-SII-2024-818;5.2;500;True;Intradérmica
REG-SC-000454;PAC-SC-04916;52727574 SC;Patricia;Romero;Romero;F;10/04/2013;Portachuelo;False;20/12/2024;VAC-023;VPH;2;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-SNF-2024-704;6.1;4272;True;Intramuscular
REG-SC-000455;PAC-SC-03227;98904932 SC;Mónica;Salvatierra;Mendoza;F;15/04/2023;Cotoca;False;27/06/2025;VAC-008;Antipolio bOPV;2;EST-SC-0136;Centro Ambulatorio Calacoto;Santa Cruz;LOT-BIO-2025-366;7.8;804;True;Oral
REG-SC-000456;PAC-SC-04338;85317554 SC;David;Romero;Peñaranda;M;01/05/2020;Camiri;False;30/01/2025;VAC-009;Antipolio bOPV;3;EST-SC-0071;Centro Ambulatorio Obrajes;Santa Cruz;LOT-GSK-2025-912;3.5;1735;True;Oral
REG-SC-000457;PAC-SC-04348;38278528 SC;Valentina;Vaca;Saucedo;F;31/03/2023;Yapacaní;True;12/07/2024;VAC-008;Antipolio bOPV;2;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-PFZ-2024-333;7.6;469;True;Oral
REG-SC-000458;PAC-SC-03159;91414942 SC;Natalia;Justiniano;Paz;F;28/07/1986;San Julián;False;05/09/2024;VAC-024;dT Adulto;1;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-AZN-2024-922;7.3;13919;True;Intramuscular
REG-SC-000459;PAC-SC-05370;95327371 SC;Roberto;Laura;Torrez;M;28/09/2013;Puerto Suarez;False;10/05/2025;VAC-023;VPH;2;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-BIO-2025-148;3.7;4242;True;Intramuscular
REG-SC-000460;PAC-SC-02893;1390056 SC;Marco;Quispe;Flores;M;04/09/2020;La Guardia;True;28/10/2024;VAC-004;Pentavalente;3;EST-SC-0098;Hospital Walter Khon Jaihuayco;Santa Cruz;LOT-BIO-2024-497;6.0;1515;True;Intramuscular
REG-SC-000461;PAC-SC-00150;56182836 SC;Álvaro;Paz;Quiroga;M;01/04/2024;Montero;False;06/05/2024;VAC-001;BCG;1;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz;LOT-SNF-2024-799;5.4;35;True;Intradérmica
REG-SC-000462;PAC-SC-04793;35021643 SC;Gabriela;Calle;Peñaranda;F;28/02/2023;San Julián;False;22/06/2024;VAC-008;Antipolio bOPV;2;EST-SC-0092;Policlínico Colquiri;Santa Cruz;LOT-AZN-2024-717;7.5;480;True;Oral
REG-SC-000463;PAC-SC-03342;69207563 SC;Fernando;Quiroga;Céspedes;M;13/10/2008;Cotoca;False;29/01/2024;VAC-024;dT Adulto;1;EST-SC-0119;Puesto de Salud Tunari;Santa Cruz;LOT-GSK-2024-101;6.5;5586;True;Intramuscular
REG-SC-000464;PAC-SC-02430;31416213 SC;Gabriela;Suárez;Morales;F;26/08/2021;La Guardia;True;03/12/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0119;Puesto de Salud Tunari;Santa Cruz;LOT-BIO-2024-618;3.2;1195;True;Subcutánea
REG-SC-000465;PAC-SC-04018;77616719 SC;Sebastián;Salvatierra;Cuéllar;M;25/10/2013;La Guardia;True;15/02/2024;VAC-025;Influenza Estacional;1;EST-SC-0082;Posta Sanitaria Ciudad Satélite;Santa Cruz;LOT-SII-2024-688;5.4;3765;True;Intramuscular
REG-SC-000466;PAC-SC-01271;66090055 SC;María;Peñaranda;Ribera;F;05/02/2020;Portachuelo;False;10/02/2025;VAC-025;Influenza Estacional;1;EST-SC-0118;Hospital Germán Busch Sajama;Santa Cruz;LOT-BIO-2025-580;3.0;1832;True;Intramuscular
REG-SC-000467;PAC-SC-01510;28863686 SC;Valeria;Céspedes;Choque;F;12/12/2021;Puerto Suarez;False;18/02/2025;VAC-003;Pentavalente;2;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-SNF-2025-117;4.6;1164;True;Intramuscular
